No;Link Matkul;Name;Kode Matkul;Kategori Matkul
7929;https://sikola.unhas.ac.id/courses/21D12120103/index.php;ALJABAR LINEAR;21D12120103;55201
7930;https://sikola.unhas.ac.id/courses/21D12120202/index.php;BASIS DATA;21D12120202;55201
7931;https://sikola.unhas.ac.id/courses/21D12120303/index.php;ARSITEKTUR DAN ORGANISASI KOMPUTER;21D12120303;55201
7932;https://sikola.unhas.ac.id/courses/21D12120403/index.php;PEMROGRAMAN BERORIENTASI OBYEK;21D12120403;55201
7933;https://sikola.unhas.ac.id/courses/21D12120502/index.php;INTERAKSI MANUSIA DAN KOMPUTER;21D12120502;55201
7934;https://sikola.unhas.ac.id/courses/21D12120602/index.php;TEORI BAHASA DAN OTOMATA;21D12120602;55201
7935;https://sikola.unhas.ac.id/courses/21D12120702/index.php;PEMROGRAMAN SCRIPT;21D12120702;55201
7936;https://sikola.unhas.ac.id/courses/21D12120803/index.php;KECERDASAN BUATAN;21D12120803;55201
7937;https://sikola.unhas.ac.id/courses/21D12121102/index.php;MANAJEMEN BASIS DATA  KELAS C - MY - 212202;21D12121102;55201
7938;https://sikola.unhas.ac.id/courses/21D12121503/index.php;KEAMANAN DIGITAL;21D12121503;55201
7939;https://sikola.unhas.ac.id/courses/21D12130103/index.php;PROBABILITAS DAN STATISTIKA;21D12130103;55201
7940;https://sikola.unhas.ac.id/courses/21D12130203/index.php;TECHNOPRENEURSHIP;21D12130203;55201
7941;https://sikola.unhas.ac.id/courses/21D12130303/index.php;PEMODELAN DAN SIMULASI;21D12130303;55201
7942;https://sikola.unhas.ac.id/courses/21D12130403/index.php;PEMROGRAMAN WEB;21D12130403;55201
7943;https://sikola.unhas.ac.id/courses/21D12130503/index.php;PEMROGRAMAN MOBILE;21D12130503;55201
7944;https://sikola.unhas.ac.id/courses/21D12130602/index.php;SISTEM INFORMASI;21D12130602;55201
7945;https://sikola.unhas.ac.id/courses/21D12130703/index.php;METODE PENELITIAN;21D12130703;55201
7946;https://sikola.unhas.ac.id/courses/21D12130804/index.php;PROYEK RPL;21D12130804;55201
7947;https://sikola.unhas.ac.id/courses/21D12130901/index.php;KOKURIKULER;21D12130901;55201
7948;https://sikola.unhas.ac.id/courses/21D12131104/index.php;Analisis Data;21D12131104;55201
7949;https://sikola.unhas.ac.id/courses/21D12131204/index.php;SISTEM BIG DATA;21D12131204;55201
7950;https://sikola.unhas.ac.id/courses/21D12140104/index.php;KERJA PRAKTEK;21D12140104;55201
7951;https://sikola.unhas.ac.id/courses/21D12140302/index.php;SEMINAR PROPOSAL;21D12140302;55201
7952;https://sikola.unhas.ac.id/courses/21D12140402/index.php;SEMINAR HASIL;21D12140402;55201
7953;https://sikola.unhas.ac.id/courses/21D12140504/index.php;SKRIPSI;21D12140504;55201
7954;https://sikola.unhas.ac.id/courses/21D12140603/index.php;ANALISIS JEJARING SOSIAL;21D12140603;55201
7955;https://sikola.unhas.ac.id/courses/21D12140703/index.php;ANIMASI DAN PEMODELAN 3D;21D12140703;55201
7956;https://sikola.unhas.ac.id/courses/21D12140803/index.php;AUGMENTED REALITY;21D12140803;55201
7957;https://sikola.unhas.ac.id/courses/21D12141103/index.php;FORENSIK DIGITAL;21D12141103;55201
7958;https://sikola.unhas.ac.id/courses/21D12141203/index.php;GRAFIKA KOMPUTER;21D12141203;55201
7959;https://sikola.unhas.ac.id/courses/21D12141503/index.php;KOMPUTASI BIOMEDIK;21D12141503;55201
7960;https://sikola.unhas.ac.id/courses/21D12141703/index.php;KOMUNIKASI ANTAR PERSONAL;21D12141703;55201
7961;https://sikola.unhas.ac.id/courses/21D12141803/index.php;KRIPTOGRAFI;21D12141803;55201
7962;https://sikola.unhas.ac.id/courses/21D12141903/index.php;MANAJEMEN PENGELOLAAN TEKNOLOGI INFORMASI;21D12141903;55201
7963;https://sikola.unhas.ac.id/courses/21D12142203/index.php;PEMROGRAMAN VISUAL;21D12142203;55201
7964;https://sikola.unhas.ac.id/courses/21D12142403/index.php;REKAYASA WEB;21D12142403;55201
7965;https://sikola.unhas.ac.id/courses/21D12142503/index.php;SIMULASI DAN GAME KOMPUTER;21D12142503;55201
7966;https://sikola.unhas.ac.id/courses/21D12142703/index.php;SISTEM TEMU KEMBALI INFORMASI;21D12142703;55201
7967;https://sikola.unhas.ac.id/courses/21D12142903/index.php;TEKNOLOGI APLIKASI BERGERAK;21D12142903;55201
7968;https://sikola.unhas.ac.id/courses/21D12143003/index.php;TEKNOLOGI TELEKOMUNIKASI;21D12143003;55201
7969;https://sikola.unhas.ac.id/courses/21D12143103/index.php;TOPIK KHUSUS CLOUD COMPUTING;21D12143103;55201
7970;https://sikola.unhas.ac.id/courses/21D12143203/index.php;TOPIK KHUSUS IOT;21D12143203;55201
7971;https://sikola.unhas.ac.id/courses/21D12143303/index.php;TOPIK KHUSUS JARINGAN KOMPUTER;21D12143303;55201
7972;https://sikola.unhas.ac.id/courses/21D12143503/index.php;TOPIK KHUSUS REKAYASA PERANGKAT LUNAK;21D12143503;55201
7973;https://sikola.unhas.ac.id/courses/21D12143703/index.php;SISTEM TERDISTRIBUSI;21D12143703;55201
7974;https://sikola.unhas.ac.id/courses/21D13110103/index.php;Pengetahuan Lingkungan;21D13110103;25201
7975;https://sikola.unhas.ac.id/courses/21D13110202/index.php;Menggambar Teknik;21D13110202;25201
7976;https://sikola.unhas.ac.id/courses/21D13110302/index.php;Pengantar Pemrograman;21D13110302;25201
7977;https://sikola.unhas.ac.id/courses/21D13110402/index.php;Mekanika Tanah;21D13110402;25201
7978;https://sikola.unhas.ac.id/courses/21D13110502/index.php;Topografi dan Pemetaan;21D13110502;25201
7979;https://sikola.unhas.ac.id/courses/21D13120102/index.php;Metode Penelitian dan Penulisan Ilmiah;21D13120102;25201
7980;https://sikola.unhas.ac.id/courses/21D13120203/index.php;Mekanika Fluida;21D13120203;25201
7981;https://sikola.unhas.ac.id/courses/21D13120302/index.php;Pengetahuan Struktur;21D13120302;25201
7982;https://sikola.unhas.ac.id/courses/21D13120403/index.php;Metode Numerik;21D13120403;25201
7983;https://sikola.unhas.ac.id/courses/21D13120502/index.php;Hidrologi;21D13120502;25201
7984;https://sikola.unhas.ac.id/courses/21D13120602/index.php;Statistika dan Probabilitas;21D13120602;25201
7985;https://sikola.unhas.ac.id/courses/21D13120703/index.php;Mikrobiologi Lingkungan;21D13120703;25201
7986;https://sikola.unhas.ac.id/courses/21D13120802/index.php;Kimia Lingkungan;21D13120802;25201
7987;https://sikola.unhas.ac.id/courses/21D13120902/index.php;Manajemen Kesehatan dan Keselamatan Kerja;21D13120902;25201
7988;https://sikola.unhas.ac.id/courses/21D13121002/index.php;Kewirausahaan;21D13121002;25201
7989;https://sikola.unhas.ac.id/courses/21D13121103/index.php;PENGELOLAAN LIMBAH PADAT ;21D13121103;25201
7990;https://sikola.unhas.ac.id/courses/21D13121203/index.php;KEBISINGAN DAN GETARAN;21D13121203;25201
7991;https://sikola.unhas.ac.id/courses/21D13121302/index.php;Kesehatan Lingkungan;21D13121302;25201
7992;https://sikola.unhas.ac.id/courses/21D13121403/index.php;LABORATORIUM LINGKUNGAN ;21D13121403;25201
7993;https://sikola.unhas.ac.id/courses/21D13121503/index.php;Plumbing dan Instrumentasi;21D13121503;25201
7994;https://sikola.unhas.ac.id/courses/21D13121602/index.php;ETIKA PROFESI DAN HUKUM LINGKUNGAN ;21D13121602;25201
7995;https://sikola.unhas.ac.id/courses/21D13121702/index.php;PIRANTI TEKNIK LINGKUNGAN ;21D13121702;25201
7996;https://sikola.unhas.ac.id/courses/21D13130103/index.php;Dasar-Dasar Amdal;21D13130103;25201
7997;https://sikola.unhas.ac.id/courses/21D13130202/index.php;Unit Operasi;21D13130202;25201
7998;https://sikola.unhas.ac.id/courses/21D13130302/index.php;Unit Proses;21D13130302;25201
7999;https://sikola.unhas.ac.id/courses/21D13130403/index.php;Pencemaran Udara;21D13130403;25201
8000;https://sikola.unhas.ac.id/courses/21D13130502/index.php;Teknik Penyediaan Air Minum;21D13130502;25201
8001;https://sikola.unhas.ac.id/courses/21D13130603/index.php;Drainase dan Sewerage;21D13130603;25201
8002;https://sikola.unhas.ac.id/courses/21D13130703/index.php;Manajemen Proyek;21D13130703;25201
8003;https://sikola.unhas.ac.id/courses/21D13130802/index.php;Pengelolaan Limbah Industri;21D13130802;25201
8004;https://sikola.unhas.ac.id/courses/21D13130903/index.php;PERENCANAAN BANGUNAN PENGOLAHAN AIR MINUM;21D13130903;25201
8005;https://sikola.unhas.ac.id/courses/21D13131003/index.php;PERENCANAAN BANGUNAN PENGOLAHAN AIR LIMBAH ;21D13131003;25201
8006;https://sikola.unhas.ac.id/courses/21D13131103/index.php;RUANG TERBUKA HIJAU PERKOTAAN;21D13131103;25201
8007;https://sikola.unhas.ac.id/courses/21D13131303/index.php;BIOTEKNOLOGI LINGKUNGAN;21D13131303;25201
8008;https://sikola.unhas.ac.id/courses/21D13131403/index.php;EKONOMI LINGKUNGAN;21D13131403;25201
8009;https://sikola.unhas.ac.id/courses/21D13131503/index.php;Pengelolaan Kualitas Lingkungan;21D13131503;25201
8010;https://sikola.unhas.ac.id/courses/21D13131603/index.php;MANAJEMEN BENCANA;21D13131603;25201
8011;https://sikola.unhas.ac.id/courses/21D13131703/index.php;TEKNOLOGI LINGKUNGAN TEPAT GUNA;21D13131703;25201
8012;https://sikola.unhas.ac.id/courses/21D13133403/index.php;PENGOLAHAN LIMBAH PADAT ;21D13133403;25201
8013;https://sikola.unhas.ac.id/courses/21D13140104/index.php;Perencanaan Lingkungan Terpadu;21D13140104;25201
8014;https://sikola.unhas.ac.id/courses/21D13140202/index.php;Kerja Praktek;21D13140202;25201
8015;https://sikola.unhas.ac.id/courses/21D13140401/index.php;Ko-kurikuler;21D13140401;25201
8016;https://sikola.unhas.ac.id/courses/21D13140503/index.php;Pengendalian Pencemaran Udara;21D13140503;25201
8017;https://sikola.unhas.ac.id/courses/21D13140603/index.php;Pengendalian Bising;21D13140603;25201
8018;https://sikola.unhas.ac.id/courses/21D13140703/index.php;Remediasi Badan Air dan Pesisir;21D13140703;25201
8019;https://sikola.unhas.ac.id/courses/21D13140803/index.php;Pengelolaan Sumber Daya Air;21D13140803;25201
8020;https://sikola.unhas.ac.id/courses/21D13140903/index.php;Perencanaan Tempat Pemrosesan Akhir Sampah;21D13140903;25201
8021;https://sikola.unhas.ac.id/courses/21D13141003/index.php;Pengelolaan Limbah Bahan Berbahaya dan Beracun;21D13141003;25201
8022;https://sikola.unhas.ac.id/courses/21D13141101/index.php;Seminar;21D13141101;25201
8023;https://sikola.unhas.ac.id/courses/21D13141204/index.php;Tugas Akhir;21D13141204;25201
8024;https://sikola.unhas.ac.id/courses/21DO5141104/index.php;LBE PERUMAHAN DAN LINGKUNGAN PERMUKIMAN;21DO5141104;D511
8025;https://sikola.unhas.ac.id/courses/21E05310103/index.php;Filsafat Ilmu Pengetahuan Sosial;21E05310103;-
8026;https://sikola.unhas.ac.id/courses/21E05310203/index.php;Paradigma dan Teori Ilmu Politik;21E05310203;-
8027;https://sikola.unhas.ac.id/courses/21E05310303/index.php;Pemilu dan Perubahan Politik;21E05310303;-
8028;https://sikola.unhas.ac.id/courses/21E05320102/index.php;Metode Penelitian Politik (MKPD);21E05320102;-
8029;https://sikola.unhas.ac.id/courses/21E05320202/index.php;Politik Kontemporer Indonesia (MKPD);21E05320202;-
8030;https://sikola.unhas.ac.id/courses/21E05320302/index.php;Reading Course (MKPD);21E05320302;-
8031;https://sikola.unhas.ac.id/courses/21F01610102/index.php;PENGANTAR ILMU PARIWISATA;21F01610102;93304
8032;https://sikola.unhas.ac.id/courses/21F01610202/index.php;ETIKET, LAYANAN, DAN KEPRIBADIAN;21F01610202;93304
8033;https://sikola.unhas.ac.id/courses/21F01610302/index.php;KEBIJAKAN KEPARIWISATAAN;21F01610302;93304
8034;https://sikola.unhas.ac.id/courses/21F01610402/index.php;MASYARAKAT DAN KEBUDAYAN SULAWESI SELATAN;21F01610402;93304
8035;https://sikola.unhas.ac.id/courses/21F01610502/index.php;BISNIS DAN KEWIRAUSAHAAN;21F01610502;93304
8036;https://sikola.unhas.ac.id/courses/21F01610602/index.php;PENGENALAN BIOTA LAUT;21F01610602;93304
8037;https://sikola.unhas.ac.id/courses/21F01610702/index.php;PARIWISATA NASIONAL DAN INTERNASIONAL;21F01610702;93304
8038;https://sikola.unhas.ac.id/courses/21F01610802/index.php;GEOGRAFI PARIWISATA;21F01610802;93304
8039;https://sikola.unhas.ac.id/courses/21F01610903/index.php;DESTINASI PARIWISATA BAHARI;21F01610903;93304
8040;https://sikola.unhas.ac.id/courses/21F01611004/index.php;PERENCANAAN DAN PENGELOLAAN DESTINASI PARIWISATA 1;21F01611004;93304
8041;https://sikola.unhas.ac.id/courses/21F01611103/index.php;PROMOSI DAN PEMASARAN WISATA;21F01611103;93304
8042;https://sikola.unhas.ac.id/courses/21F01611204/index.php;STUDI KELAYAKAN DESTINASI PARIWISATA;21F01611204;93304
8043;https://sikola.unhas.ac.id/courses/21F01611302/index.php;BAHASA INGGRIS TUJUAN KHUSUS (PILIHAN);21F01611302;93304
8044;https://sikola.unhas.ac.id/courses/21F01611402/index.php;KOMUNIKASI BISNIS (PILIHAN);21F01611402;93304
8045;https://sikola.unhas.ac.id/courses/21F01620104/index.php;PERENCANAAN DAN PENGELOLAAN DESTINASI PAR 2;21F01620104;93304
8046;https://sikola.unhas.ac.id/courses/21F01620204/index.php;DESTINASI PARIWISATA KULINER;21F01620204;93304
8047;https://sikola.unhas.ac.id/courses/21F01620303/index.php;PEMASARAN DESTINASI PARIWISATA;21F01620303;93304
8048;https://sikola.unhas.ac.id/courses/21F01620403/index.php;DESTINASI AGROWISATA;21F01620403;93304
8049;https://sikola.unhas.ac.id/courses/21F01620504/index.php;TEKNIK PEMANDU WISATA;21F01620504;93304
8050;https://sikola.unhas.ac.id/courses/21F01620602/index.php;BAHASA JEPANG TUJUAN KHUSUS;21F01620602;93304
8051;https://sikola.unhas.ac.id/courses/21F01620702/index.php;BAHASA MANDARIN TUJUAN KHUSUS;21F01620702;93304
8052;https://sikola.unhas.ac.id/courses/21F01620802/index.php;SOSIOLOGI PARIWISATA;21F01620802;93304
8053;https://sikola.unhas.ac.id/courses/21F01620903/index.php;DESTINASI PARIWISATA BUATAN;21F01620903;93304
8054;https://sikola.unhas.ac.id/courses/21F01621004/index.php;DESTINASI PARIWISATA BUDAYA;21F01621004;93304
8055;https://sikola.unhas.ac.id/courses/21F01621104/index.php;DESTINASI PARIWISATA ALAM;21F01621104;93304
8056;https://sikola.unhas.ac.id/courses/21F01621204/index.php;METODOLOGI PENELITIAN PARIWISATA;21F01621204;93304
8057;https://sikola.unhas.ac.id/courses/21F01621302/index.php;EKOWISATA BAHARI;21F01621302;93304
8058;https://sikola.unhas.ac.id/courses/21F01621403/index.php;MANAJEMEN PERTUNJUKAN DAN PAGELARAN ATRAKSI WISATA;21F01621403;93304
8059;https://sikola.unhas.ac.id/courses/21F01621502/index.php;SISTEM INFORMASI PARIWISATA;21F01621502;93304
8060;https://sikola.unhas.ac.id/courses/21F01621602/index.php;BAHASA PERANCIS TUJUAN KHUSUS;21F01621602;93304
8061;https://sikola.unhas.ac.id/courses/21F01630804/index.php;PENGELOLAAN KAWASAN KONSERVASI LAUT ;21F01630804;93304
8062;https://sikola.unhas.ac.id/courses/21F01630904/index.php;WISATA SELAM ;21F01630904;93304
8063;https://sikola.unhas.ac.id/courses/21F01631004/index.php;PARIWISATA BERKELANJUTAN ;21F01631004;93304
8064;https://sikola.unhas.ac.id/courses/21F01631104/index.php;MANAJEMEN PARIWISATA;21F01631104;93304
8065;https://sikola.unhas.ac.id/courses/21F01631204/index.php;STUDI LAPANG PERJALANAN WISATA 2 ;21F01631204;93304
8066;https://sikola.unhas.ac.id/courses/21F01631302/index.php;WISATA ARKEOLOGI BAWAH AIR;21F01631302;93304
8067;https://sikola.unhas.ac.id/courses/21F01631402/index.php;MANAJEMEN STRATEGIK ;21F01631402;93304
8068;https://sikola.unhas.ac.id/courses/21F03110102/index.php;BAHASA ARAB 1;21F03110102;79203
8069;https://sikola.unhas.ac.id/courses/21F03110202/index.php;ILMU AL-ASWAT;21F03110202;79203
8070;https://sikola.unhas.ac.id/courses/21F03110302/index.php;MORFOLOGI BAHASA ARAB 1;21F03110302;79203
8071;https://sikola.unhas.ac.id/courses/21F03110402/index.php;TARIKH AL-ADAB;21F03110402;79203
8072;https://sikola.unhas.ac.id/courses/21F03110502/index.php;PROGRAM APLIKASI KOMPUTER BAHASA ARAB;21F03110502;79203
8073;https://sikola.unhas.ac.id/courses/21F03110602/index.php;TAHQIQ AL-NUSHUSH;21F03110602;79203
8074;https://sikola.unhas.ac.id/courses/21F03110702/index.php;FILSAFAT BAHASA;21F03110702;79203
8075;https://sikola.unhas.ac.id/courses/21F03110802/index.php;TAFAHUM TSAQAFY;21F03110802;79203
8076;https://sikola.unhas.ac.id/courses/21F03110902/index.php;BAHASA ARAB 2;21F03110902;79203
8077;https://sikola.unhas.ac.id/courses/21F03111002/index.php;MORFOLOGI BAHASA ARAB 2;21F03111002;79203
8078;https://sikola.unhas.ac.id/courses/21F03111102/index.php;SINTAKSIS BAHASA ARAB 1;21F03111102;79203
8079;https://sikola.unhas.ac.id/courses/21F03111202/index.php;ISTIMA';21F03111202;79203
8080;https://sikola.unhas.ac.id/courses/21F03111302/index.php;MUHADATSAH 1;21F03111302;79203
8081;https://sikola.unhas.ac.id/courses/21F03111402/index.php;ILMU RASMI;21F03111402;79203
8082;https://sikola.unhas.ac.id/courses/21F03111502/index.php;KAJIAN DUNIA ARAB;21F03111502;79203
8083;https://sikola.unhas.ac.id/courses/21F03111602/index.php;MUTHALAAH;21F03111602;79203
8084;https://sikola.unhas.ac.id/courses/21F03111702/index.php;PENGEMBANGAN DIRI;21F03111702;79203
8085;https://sikola.unhas.ac.id/courses/21F03120102/index.php;BAHASA ARAB 3;21F03120102;79203
8086;https://sikola.unhas.ac.id/courses/21F03120202/index.php;SINTAKSIS BAHASA ARAB 2;21F03120202;79203
8087;https://sikola.unhas.ac.id/courses/21F03120302/index.php;SEMANTIK BAHASA ARAB;21F03120302;79203
8088;https://sikola.unhas.ac.id/courses/21F03120402/index.php;TELAAH PROSA ARAB 1;21F03120402;79203
8089;https://sikola.unhas.ac.id/courses/21F03120502/index.php;TELAAH PUISI ARAB;21F03120502;79203
8090;https://sikola.unhas.ac.id/courses/21F03120602/index.php;MUHADATSAH 2;21F03120602;79203
8091;https://sikola.unhas.ac.id/courses/21F03120702/index.php;TERJEMAHAN ARAB INDONESIA;21F03120702;79203
8092;https://sikola.unhas.ac.id/courses/21F03120802/index.php;PEMBELAJARAN BAHASA BERBANTUAN KOMPUTER;21F03120802;79203
8093;https://sikola.unhas.ac.id/courses/21F03120902/index.php;INSYA 1;21F03120902;79203
8094;https://sikola.unhas.ac.id/courses/21F03121002/index.php;TELAAH NASKAH;21F03121002;79203
8095;https://sikola.unhas.ac.id/courses/21F03121102/index.php;GERAKAN POLITIK NEGARA ARAB;21F03121102;79203
8096;https://sikola.unhas.ac.id/courses/21F03121202/index.php;FIQH LUGHAH;21F03121202;79203
8097;https://sikola.unhas.ac.id/courses/21F03121302/index.php;BAHASA ARAB 4;21F03121302;79203
8098;https://sikola.unhas.ac.id/courses/21F03121402/index.php;TERJEMAHAN INDONESIA ARAB;21F03121402;79203
8099;https://sikola.unhas.ac.id/courses/21F03121502/index.php;ARUDH QAWAFI;21F03121502;79203
8100;https://sikola.unhas.ac.id/courses/21F03121602/index.php;INSYA 2;21F03121602;79203
8101;https://sikola.unhas.ac.id/courses/21F03121702/index.php;TELAAH PROSA ARAB 2;21F03121702;79203
8102;https://sikola.unhas.ac.id/courses/21F03121802/index.php;BALAGHAH;21F03121802;79203
8103;https://sikola.unhas.ac.id/courses/21F03121902/index.php;LEKSIKOGRAFI BAHASA ARAB;21F03121902;79203
8104;https://sikola.unhas.ac.id/courses/21F03122002/index.php;PENGAJARAN BAHASA ARAB SEBAGAI BAHASA KEDUA;21F03122002;79203
8105;https://sikola.unhas.ac.id/courses/21F03122102/index.php;AL-MASRAHIYAH;21F03122102;79203
8106;https://sikola.unhas.ac.id/courses/21F03122202/index.php;MEDIA DAN DESAIN GRAFIK;21F03122202;79203
8107;https://sikola.unhas.ac.id/courses/21F03122302/index.php;BAHTSUN LUGHAWY;21F03122302;79203
8108;https://sikola.unhas.ac.id/courses/21F03122402/index.php;METODE PENELITIAN;21F03122402;79203
8109;https://sikola.unhas.ac.id/courses/21F03130102/index.php;AL FAN AL ARABY;21F03130102;79203
8110;https://sikola.unhas.ac.id/courses/21F03130202/index.php;KAJIAN AL-QUR'AN;21F03130202;79203
8111;https://sikola.unhas.ac.id/courses/21F03130302/index.php;KAJIAN HADITS;21F03130302;79203
8112;https://sikola.unhas.ac.id/courses/21F03130402/index.php;FILSAFAT DAN PEMIKIRAN ISLAM;21F03130402;79203
8113;https://sikola.unhas.ac.id/courses/21F03130502/index.php;SEMIOTIKA;21F03130502;79203
8114;https://sikola.unhas.ac.id/courses/21F03130602/index.php;STATISTIKA BAHASA;21F03130602;79203
8115;https://sikola.unhas.ac.id/courses/21F03130702/index.php;ISTIMA' LANJUTAN;21F03130702;79203
8116;https://sikola.unhas.ac.id/courses/21F03130802/index.php;MUTHALAAH LANJUTAN;21F03130802;79203
8117;https://sikola.unhas.ac.id/courses/21F03130902/index.php;PERKEMBANGAN ISLAM KONTEMPORER;21F03130902;79203
8118;https://sikola.unhas.ac.id/courses/21F03131002/index.php;BAHASA ARAB PARIWISATA;21F03131002;79203
8119;https://sikola.unhas.ac.id/courses/21F03131102/index.php;ARAB DIASPORA;21F03131102;79203
8120;https://sikola.unhas.ac.id/courses/21F03131202/index.php;BAHASA ARAB MEDIA;21F03131202;79203
8121;https://sikola.unhas.ac.id/courses/21F03131502/index.php;KEWIRAUSAHAAN;21F03131502;79203
8122;https://sikola.unhas.ac.id/courses/21F03131602/index.php;EKONOMI SYARIAH;21F03131602;79203
8123;https://sikola.unhas.ac.id/courses/21F03131702/index.php;HUKUM SYARIAH;21F03131702;79203
8124;https://sikola.unhas.ac.id/courses/21F03131802/index.php;BUDAYA DIGITAL;21F03131802;79203
8125;https://sikola.unhas.ac.id/courses/21F03131902/index.php;LINGUISTIK KOMPUTASI;21F03131902;79203
8126;https://sikola.unhas.ac.id/courses/21F03132002/index.php;AKSARA ARAB DALAM BUDAYA LOKAL;21F03132002;79203
8127;https://sikola.unhas.ac.id/courses/21F03132102/index.php;RETORIKA ARAB;21F03132102;79203
8128;https://sikola.unhas.ac.id/courses/21F03132202/index.php;MASYARAKAT DAN KEBUDAYAAN INDONESIA;21F03132202;79203
8129;https://sikola.unhas.ac.id/courses/21F03132302/index.php;HAM DUNIA ARAB;21F03132302;79203
8130;https://sikola.unhas.ac.id/courses/21F03132402/index.php;BAHASA INDONESIA AKADEMIK;21F03132402;79203
8131;https://sikola.unhas.ac.id/courses/21F03132502/index.php;LUGHAH AMMIAH;21F03132502;79203
8132;https://sikola.unhas.ac.id/courses/21F03132602/index.php;BAHASA DAN KEBUDAYAAN PERSIA;21F03132602;79203
8133;https://sikola.unhas.ac.id/courses/21F03132702/index.php;TAHLILUL AKHTA';21F03132702;79203
8134;https://sikola.unhas.ac.id/courses/21F03132802/index.php;SEMINAR PRA SKRIPSI;21F03132802;79203
8135;https://sikola.unhas.ac.id/courses/21F03132902/index.php;PENGANTAR LINGUISTIK UMUM;21F03132902;79203
8136;https://sikola.unhas.ac.id/courses/21F03133002/index.php;BAHASA INGGRIS TERPADU;21F03133002;79203
8137;https://sikola.unhas.ac.id/courses/21F03140102/index.php;Skripsi;21F03140102;79203
8138;https://sikola.unhas.ac.id/courses/21F062210103/index.php;FILSAFAT ILMU PENGETAHUAN;21F062210103;95127
8139;https://sikola.unhas.ac.id/courses/21F062210203/index.php;TEORI-TEORI CULTURAL STUDIES;21F062210203;95127
8140;https://sikola.unhas.ac.id/courses/21F062210302/index.php;KAJIAN MULTIKULTURAL;21F062210302;95127
8141;https://sikola.unhas.ac.id/courses/21F062210402/index.php;HERMENEUTIKA DAN SEMIOTIKA;21F062210402;95127
8142;https://sikola.unhas.ac.id/courses/21F062211002/index.php;STRUKTURALISME/ PASCASTRUKTURALISME;21F062211002;95127
8143;https://sikola.unhas.ac.id/courses/21F062211303/index.php;METODE PENELITIAN KEBUDAYAAN;21F062211303;95127
8144;https://sikola.unhas.ac.id/courses/21F062211402/index.php;KAPITA SELEKTA KEBUDAYAAN;21F062211402;95127
8145;https://sikola.unhas.ac.id/courses/21F062211502/index.php;BUDAYA DAN MEDIA;21F062211502;95127
8146;https://sikola.unhas.ac.id/courses/21F062211902/index.php;BUDAYA DAN JENDER;21F062211902;95127
8147;https://sikola.unhas.ac.id/courses/21F062212002/index.php;KAJIAN LOKALITAS/GLOBALITAS;21F062212002;95127
8148;https://sikola.unhas.ac.id/courses/21F062212202/index.php;PASCAMODERNISME DAN PASCAKOLONIALISME;21F062212202;95127
8149;https://sikola.unhas.ac.id/courses/21F07110102/index.php;Dasar-Dasar Filsafat Ilmu Sosial dan Budaya;21F07110102;81201
8150;https://sikola.unhas.ac.id/courses/21F07110202/index.php;Sejarah dan Kebudayaan Indonesia;21F07110202;81201
8151;https://sikola.unhas.ac.id/courses/21F07110302/index.php;Teknik Penulisan dan Presentasi  Ilmiah;21F07110302;81201
8152;https://sikola.unhas.ac.id/courses/21F07110402/index.php;Ekstrakurikuler (PKM);21F07110402;81201
8153;https://sikola.unhas.ac.id/courses/21F07110503/index.php;PENGANTAR ARKEOLOGI;21F07110503;81201
8154;https://sikola.unhas.ac.id/courses/21F07120102/index.php;Sejarah-Budaya Sulawesi;21F07120102;81201
8155;https://sikola.unhas.ac.id/courses/21F07120202/index.php;Pengantar Teori Arkeologi;21F07120202;81201
8156;https://sikola.unhas.ac.id/courses/21F07120302/index.php;Pengelolaan Sumber Daya Arkeologi;21F07120302;81201
8157;https://sikola.unhas.ac.id/courses/21F07120402/index.php;Bioarkeologi;21F07120402;81201
8158;https://sikola.unhas.ac.id/courses/21F07120503/index.php;Prasejarah Sulawesi;21F07120503;81201
8159;https://sikola.unhas.ac.id/courses/21F07120603/index.php;Arkeologi Islam;21F07120603;81201
8160;https://sikola.unhas.ac.id/courses/21F07120703/index.php;Museologi;21F07120703;81201
8161;https://sikola.unhas.ac.id/courses/21F07120804/index.php;Analisis Data Arkeologi;21F07120804;81201
8162;https://sikola.unhas.ac.id/courses/21F07121103/index.php;ARKEOLOGI KOLONIAL;21F07121103;81201
8163;https://sikola.unhas.ac.id/courses/21F07122503/index.php;PENAFSIRAN DATA ARKEOLOGI;21F07122503;81201
8164;https://sikola.unhas.ac.id/courses/21F07122603/index.php;SENI GAMBAR PRASEJARAH;21F07122603;81201
8165;https://sikola.unhas.ac.id/courses/21F07130102/index.php;Zooarkeologi;21F07130102;81201
8166;https://sikola.unhas.ac.id/courses/21F07130202/index.php;Ilustrasi dan Fotografi Arkeologis;21F07130202;81201
8167;https://sikola.unhas.ac.id/courses/21F07130303/index.php;Arkeologi Maritim;21F07130303;81201
8168;https://sikola.unhas.ac.id/courses/21F07130403/index.php;Geoarkeologi;21F07130403;81201
8169;https://sikola.unhas.ac.id/courses/21F07130503/index.php;Kajian Pelestarian Cagar Budaya;21F07130503;81201
8170;https://sikola.unhas.ac.id/courses/21F07130604/index.php;Ekskavasi Arkeologis;21F07130604;81201
8171;https://sikola.unhas.ac.id/courses/21F07130702/index.php;Arkeologi dan Sumber Sejarah (P);21F07130702;81201
8172;https://sikola.unhas.ac.id/courses/21F07130802/index.php;Paleografi dan Filologi Sulawesi (P);21F07130802;81201
